CSV-1.00;Elster Metering Systems Power Master Unit;;;;;;;;;;;;;;;;;;;;;;
From unit;0000000004670405 06.06.2017 8:46:16;;;;;;;;;;;;;;;;;;;;;;
Date;StartTime;EndTime;1: Import kW;2: Export kW;3: Off;4: Off;5: Off;6: Off;7: Off;8: Off;9: Off;10: Off;11: Off;12: Off;13: Off;14: Off;15: Customer Defined 1;16: Customer Defined 2;Flags;;;;
18.05.2017;5:30:00;6:00:00;0,14688;0;;;;;;;;;;;;;0,63036;0;;;;;
18.05.2017;6:00:00;6:30:00;0,15803;0;;;;;;;;;;;;;0,63517;0;;;;;
18.05.2017;6:30:00;7:00:00;0,14764;0;;;;;;;;;;;;;0,60462;0;;;;;
18.05.2017;7:00:00;7:30:00;0,1448;0;;;;;;;;;;;;;0,5654;0;;;;;
18.05.2017;7:30:00;8:00:00;0,15562;0;;;;;;;;;;;;;0,55874;0;;;;;
18.05.2017;8:00:00;8:30:00;0,18684;0;;;;;;;;;;;;;0,5633;0;;;;;
18.05.2017;8:30:00;9:00:00;0,18901;0;;;;;;;;;;;;;0,55936;0;;;;;
18.05.2017;9:00:00;9:30:00;0,16703;0;;;;;;;;;;;;;0,51366;0;;;;;
18.05.2017;9:30:00;10:00:00;0,41668;0;;;;;;;;;;;;;0,53783;0;;;;;
18.05.2017;10:00:00;10:30:00;0,47945;0;;;;;;;;;;;;;0,51168;0;;;;;
18.05.2017;10:30:00;11:00:00;0,49399;0;;;;;;;;;;;;;0,53938;0;;;;;
18.05.2017;11:00:00;11:30:00;0,62237;0;;;;;;;;;;;;;0,58518;0;;;;;
18.05.2017;11:30:00;12:00:00;0,72474;0;;;;;;;;;;;;;0,57561;0;;;;;
18.05.2017;12:00:00;12:30:00;0,69283;0;;;;;;;;;;;;;0,54878;0;;;;;
18.05.2017;12:30:00;13:00:00;0,56745;0;;;;;;;;;;;;;0,55221;0;;;;;
18.05.2017;13:00:00;13:30:00;0,51102;0;;;;;;;;;;;;;0,52999;0;;;;;
18.05.2017;13:30:00;14:00:00;0,49775;0;;;;;;;;;;;;;0,54002;0;;;;;
18.05.2017;14:00:00;14:30:00;0,47699;0;;;;;;;;;;;;;0,5583;0;;;;;
18.05.2017;14:30:00;15:00:00;0,47792;0;;;;;;;;;;;;;0,60269;0;;;;;
18.05.2017;15:00:00;15:30:00;0,49175;0;;;;;;;;;;;;;0,62663;0;;;;;
18.05.2017;15:30:00;16:00:00;0,53125;0;;;;;;;;;;;;;0,62486;0;;;;;
18.05.2017;16:00:00;16:30:00;0,49757;0;;;;;;;;;;;;;0,62925;0;;;;;
18.05.2017;16:30:00;17:00:00;0,47248;0;;;;;;;;;;;;;0,61647;0;;;;;
18.05.2017;17:00:00;17:30:00;0,49969;0;;;;;;;;;;;;;0,67452;0;;;;;
18.05.2017;17:30:00;18:00:00;0,45739;0;;;;;;;;;;;;;0,64533;0;;;;;
18.05.2017;18:00:00;18:30:00;0,40652;0;;;;;;;;;;;;;0,62866;0;;;;;
18.05.2017;18:30:00;19:00:00;0,2995;0;;;;;;;;;;;;;0,61442;0;;;;;
18.05.2017;19:00:00;19:30:00;0,25859;0;;;;;;;;;;;;;0,6485;0;;;;;
18.05.2017;19:30:00;20:00:00;0,25214;0;;;;;;;;;;;;;0,64599;0;;;;;
18.05.2017;20:00:00;20:30:00;0,27472;0;;;;;;;;;;;;;0,66412;0;;;;;
18.05.2017;20:30:00;21:00:00;0,2579;0;;;;;;;;;;;;;0,64606;0;;;;;
18.05.2017;21:00:00;21:30:00;0,25079;0;;;;;;;;;;;;;0,64457;0;;;;;
18.05.2017;21:30:00;22:00:00;0,17176;0;;;;;;;;;;;;;0,63194;0;;;;;
18.05.2017;22:00:00;22:30:00;0,17193;0;;;;;;;;;;;;;0,63414;0;;;;;
18.05.2017;22:30:00;23:00:00;0,17975;0;;;;;;;;;;;;;0,65152;0;;;;;
18.05.2017;23:00:00;23:30:00;0,20824;0;;;;;;;;;;;;;0,69363;0;;;;;
18.05.2017;23:30:00;24:00:00;0,1933;0;;;;;;;;;;;;;0,67006;0;;;;;
19.05.2017;0:00:00;0:30:00;0,18065;0;;;;;;;;;;;;;0,66534;0;;;;;
19.05.2017;0:30:00;1:00:00;0,16664;0;;;;;;;;;;;;;0,64502;0;;;;;
19.05.2017;1:00:00;1:30:00;0,1576;0;;;;;;;;;;;;;0,63422;0;;;;;
19.05.2017;1:30:00;2:00:00;0,13687;0;;;;;;;;;;;;;0,61437;0;;;;;
19.05.2017;2:00:00;2:30:00;0,14019;0;;;;;;;;;;;;;0,61985;0;;;;;
19.05.2017;2:30:00;3:00:00;0,14097;0;;;;;;;;;;;;;0,61992;0;;;;;
19.05.2017;3:00:00;3:30:00;0,13028;0;;;;;;;;;;;;;0,60985;0;;;;;
19.05.2017;3:30:00;4:00:00;0,15786;0;;;;;;;;;;;;;0,64237;0;;;;;
19.05.2017;4:00:00;4:30:00;0,15679;0;;;;;;;;;;;;;0,64281;0;;;;;
19.05.2017;4:30:00;5:00:00;0,17961;0;;;;;;;;;;;;;0,6713;0;;;;;
19.05.2017;5:00:00;5:30:00;0,15797;0;;;;;;;;;;;;;0,63908;0;;;;;
19.05.2017;5:30:00;6:00:00;0,15568;0;;;;;;;;;;;;;0,63018;0;;;;;
19.05.2017;6:00:00;6:30:00;0,15613;0;;;;;;;;;;;;;0,62911;0;;;;;
19.05.2017;6:30:00;7:00:00;0,15519;0;;;;;;;;;;;;;0,61288;0;;;;;
19.05.2017;7:00:00;7:30:00;0,12549;0;;;;;;;;;;;;;0,54236;0;;;;;
19.05.2017;7:30:00;8:00:00;0,14229;0;;;;;;;;;;;;;0,53855;0;;;;;
19.05.2017;8:00:00;8:30:00;0,16757;0;;;;;;;;;;;;;0,57096;0;;;;;
19.05.2017;8:30:00;9:00:00;0,17735;0;;;;;;;;;;;;;0,56017;0;;;;;
19.05.2017;9:00:00;9:30:00;0,28025;0;;;;;;;;;;;;;0,55094;0;;;;;
19.05.2017;9:30:00;10:00:00;0,37997;0;;;;;;;;;;;;;0,5653;0;;;;;
19.05.2017;10:00:00;10:30:00;0,65527;0;;;;;;;;;;;;;0,5627;0;;;;;
19.05.2017;10:30:00;11:00:00;0,64568;0;;;;;;;;;;;;;0,56066;0;;;;;
19.05.2017;11:00:00;11:30:00;0,60116;0;;;;;;;;;;;;;0,58925;0;;;;;
19.05.2017;11:30:00;12:00:00;0,72119;0;;;;;;;;;;;;;0,61224;0;;;;;
19.05.2017;12:00:00;12:30:00;0,82533;0;;;;;;;;;;;;;0,5637;0;;;;;
19.05.2017;12:30:00;13:00:00;0,78774;0;;;;;;;;;;;;;0,54842;0;;;;;
19.05.2017;13:00:00;13:30:00;0,83382;0;;;;;;;;;;;;;0,52917;0;;;;;
19.05.2017;13:30:00;14:00:00;0,9285;0;;;;;;;;;;;;;0,56991;0;;;;;
19.05.2017;14:00:00;14:30:00;0,9021;0;;;;;;;;;;;;;0,56425;0;;;;;
19.05.2017;14:30:00;15:00:00;0,9684;0;;;;;;;;;;;;;0,64427;0;;;;;
19.05.2017;15:00:00;15:30:00;0,97588;0;;;;;;;;;;;;;0,66853;0;;;;;
19.05.2017;15:30:00;16:00:00;0,99018;0;;;;;;;;;;;;;0,66239;0;;;;;
19.05.2017;16:00:00;16:30:00;0,78314;0;;;;;;;;;;;;;0,64617;0;;;;;
19.05.2017;16:30:00;17:00:00;0,73798;0;;;;;;;;;;;;;0,64327;0;;;;;
19.05.2017;17:00:00;17:30:00;0,64213;0;;;;;;;;;;;;;0,65434;0;;;;;
19.05.2017;17:30:00;18:00:00;0,5298;0;;;;;;;;;;;;;0,68274;0;;;;;
19.05.2017;18:00:00;18:30:00;0,48859;0;;;;;;;;;;;;;0,65427;0;;;;;
19.05.2017;18:30:00;19:00:00;0,46726;0;;;;;;;;;;;;;0,63494;0;;;;;
19.05.2017;19:00:00;19:30:00;0,48096;0;;;;;;;;;;;;;0,66631;0;;;;;
19.05.2017;19:30:00;20:00:00;0,43657;0;;;;;;;;;;;;;0,68071;0;;;;;
19.05.2017;20:00:00;20:30:00;0,38531;0;;;;;;;;;;;;;0,69707;0;;;;;
19.05.2017;20:30:00;21:00:00;0,27523;0;;;;;;;;;;;;;0,69154;0;;;;;
19.05.2017;21:00:00;21:30:00;0,20697;0;;;;;;;;;;;;;0,66921;0;;;;;
19.05.2017;21:30:00;22:00:00;0,20826;0;;;;;;;;;;;;;0,66393;0;;;;;
19.05.2017;22:00:00;22:30:00;0,20025;0;;;;;;;;;;;;;0,64983;0;;;;;
19.05.2017;22:30:00;23:00:00;0,18141;0;;;;;;;;;;;;;0,65241;0;;;;;
19.05.2017;23:00:00;23:30:00;0,17502;0;;;;;;;;;;;;;0,64915;0;;;;;
19.05.2017;23:30:00;24:00:00;0,19043;0;;;;;;;;;;;;;0,6631;0;;;;;
20.05.2017;0:00:00;0:30:00;0,18138;0;;;;;;;;;;;;;0,66219;0;;;;;
20.05.2017;0:30:00;1:00:00;0,17737;0;;;;;;;;;;;;;0,65904;0;;;;;
20.05.2017;1:00:00;1:30:00;0,16989;0;;;;;;;;;;;;;0,65374;0;;;;;
20.05.2017;1:30:00;2:00:00;0,15021;0;;;;;;;;;;;;;0,63145;0;;;;;
20.05.2017;2:00:00;2:30:00;0,14976;0;;;;;;;;;;;;;0,6324;0;;;;;
20.05.2017;2:30:00;3:00:00;0,1445;0;;;;;;;;;;;;;0,62567;0;;;;;
20.05.2017;3:00:00;3:30:00;0,13545;0;;;;;;;;;;;;;0,61986;0;;;;;
20.05.2017;3:30:00;4:00:00;0,17556;0;;;;;;;;;;;;;0,66551;0;;;;;
20.05.2017;4:00:00;4:30:00;0,17375;0;;;;;;;;;;;;;0,66656;0;;;;;
20.05.2017;4:30:00;5:00:00;0,18551;0;;;;;;;;;;;;;0,68205;0;;;;;
20.05.2017;5:00:00;5:30:00;0,17918;0;;;;;;;;;;;;;0,66942;0;;;;;
20.05.2017;5:30:00;6:00:00;0,17871;0;;;;;;;;;;;;;0,66821;0;;;;;
20.05.2017;6:00:00;6:30:00;0,16914;0;;;;;;;;;;;;;0,65669;0;;;;;
20.05.2017;6:30:00;7:00:00;0,16328;0;;;;;;;;;;;;;0,63914;0;;;;;
20.05.2017;7:00:00;7:30:00;0,13889;0;;;;;;;;;;;;;0,60124;0;;;;;
20.05.2017;7:30:00;8:00:00;0,15711;0;;;;;;;;;;;;;0,6172;0;;;;;
20.05.2017;8:00:00;8:30:00;0,43324;0;;;;;;;;;;;;;0,61683;0;;;;;
20.05.2017;8:30:00;9:00:00;0,45208;0;;;;;;;;;;;;;0,62103;0;;;;;
20.05.2017;9:00:00;9:30:00;0,44342;0;;;;;;;;;;;;;0,60975;0;;;;;
20.05.2017;9:30:00;10:00:00;0,42791;0;;;;;;;;;;;;;0,59224;0;;;;;
20.05.2017;10:00:00;10:30:00;0,44485;0;;;;;;;;;;;;;0,59652;0;;;;;
20.05.2017;10:30:00;11:00:00;0,43256;0;;;;;;;;;;;;;0,59792;0;;;;;
20.05.2017;11:00:00;11:30:00;0,43351;0;;;;;;;;;;;;;0,59502;0;;;;;
20.05.2017;11:30:00;12:00:00;0,46129;0;;;;;;;;;;;;;0,62044;0;;;;;
20.05.2017;12:00:00;12:30:00;0,44338;0;;;;;;;;;;;;;0,60276;0;;;;;
20.05.2017;12:30:00;13:00:00;0,42824;0;;;;;;;;;;;;;0,58727;0;;;;;
20.05.2017;13:00:00;13:30:00;0,4304;0;;;;;;;;;;;;;0,59578;0;;;;;
20.05.2017;13:30:00;14:00:00;0,44105;0;;;;;;;;;;;;;0,6171;0;;;;;
20.05.2017;14:00:00;14:30:00;0,43964;0;;;;;;;;;;;;;0,62165;0;;;;;
20.05.2017;14:30:00;15:00:00;0,4619;0;;;;;;;;;;;;;0,62659;0;;;;;
20.05.2017;15:00:00;15:30:00;0,44615;0;;;;;;;;;;;;;0,63173;0;;;;;
20.05.2017;15:30:00;16:00:00;0,44315;0;;;;;;;;;;;;;0,63149;0;;;;;
20.05.2017;16:00:00;16:30:00;0,45459;0;;;;;;;;;;;;;0,64585;0;;;;;
20.05.2017;16:30:00;17:00:00;0,44031;0;;;;;;;;;;;;;0,62448;0;;;;;
20.05.2017;17:00:00;17:30:00;0,47221;0;;;;;;;;;;;;;0,65143;0;;;;;
20.05.2017;17:30:00;18:00:00;0,46039;0;;;;;;;;;;;;;0,63618;0;;;;;
20.05.2017;18:00:00;18:30:00;0,45256;0;;;;;;;;;;;;;0,63317;0;;;;;
20.05.2017;18:30:00;19:00:00;0,44233;0;;;;;;;;;;;;;0,63058;0;;;;;
20.05.2017;19:00:00;19:30:00;0,42627;0;;;;;;;;;;;;;0,61362;0;;;;;
20.05.2017;19:30:00;20:00:00;0,37001;0;;;;;;;;;;;;;0,66369;0;;;;;
20.05.2017;20:00:00;20:30:00;0,36927;0;;;;;;;;;;;;;0,68828;0;;;;;
20.05.2017;20:30:00;21:00:00;0,33891;0;;;;;;;;;;;;;0,66416;0;;;;;
20.05.2017;21:00:00;21:30:00;0,3257;0;;;;;;;;;;;;;0,65058;0;;;;;
20.05.2017;21:30:00;22:00:00;0,19433;0;;;;;;;;;;;;;0,65543;0;;;;;
20.05.2017;22:00:00;22:30:00;0,15725;0;;;;;;;;;;;;;0,64244;0;;;;;
20.05.2017;22:30:00;23:00:00;0,16699;0;;;;;;;;;;;;;0,65176;0;;;;;
20.05.2017;23:00:00;23:30:00;0,14041;0;;;;;;;;;;;;;0,62711;0;;;;;
20.05.2017;23:30:00;24:00:00;0,16965;0;;;;;;;;;;;;;0,65959;0;;;;;
21.05.2017;0:00:00;0:30:00;0,16491;0;;;;;;;;;;;;;0,66367;0;;;;;
21.05.2017;0:30:00;1:00:00;0,15068;0;;;;;;;;;;;;;0,64878;0;;;;;
21.05.2017;1:00:00;1:30:00;0,1498;0;;;;;;;;;;;;;0,65078;0;;;;;
21.05.2017;1:30:00;2:00:00;0,14329;0;;;;;;;;;;;;;0,6448;0;;;;;
21.05.2017;2:00:00;2:30:00;0,13492;0;;;;;;;;;;;;;0,63423;0;;;;;
21.05.2017;2:30:00;3:00:00;0,13748;0;;;;;;;;;;;;;0,63955;0;;;;;
21.05.2017;3:00:00;3:30:00;0,13658;0;;;;;;;;;;;;;0,63682;0;;;;;
21.05.2017;3:30:00;4:00:00;0,15284;0;;;;;;;;;;;;;0,65532;0;;;;;
21.05.2017;4:00:00;4:30:00;0,16329;0;;;;;;;;;;;;;0,66774;0;;;;;
21.05.2017;4:30:00;5:00:00;0,17806;0;;;;;;;;;;;;;0,69102;0;;;;;
21.05.2017;5:00:00;5:30:00;0,1557;0;;;;;;;;;;;;;0,66817;0;;;;;
21.05.2017;5:30:00;6:00:00;0,17115;0;;;;;;;;;;;;;0,68096;0;;;;;
21.05.2017;6:00:00;6:30:00;0,15995;0;;;;;;;;;;;;;0,66556;0;;;;;
21.05.2017;6:30:00;7:00:00;0,15289;0;;;;;;;;;;;;;0,67326;0;;;;;
21.05.2017;7:00:00;7:30:00;0,14405;0;;;;;;;;;;;;;0,66101;0;;;;;
21.05.2017;7:30:00;8:00:00;0,15274;0;;;;;;;;;;;;;0,67077;0;;;;;
21.05.2017;8:00:00;8:30:00;0,17129;0;;;;;;;;;;;;;0,68879;0;;;;;
21.05.2017;8:30:00;9:00:00;0,16838;0;;;;;;;;;;;;;0,67963;0;;;;;
21.05.2017;9:00:00;9:30:00;0,15551;0;;;;;;;;;;;;;0,65855;0;;;;;
21.05.2017;9:30:00;10:00:00;0,16972;0;;;;;;;;;;;;;0,67665;0;;;;;
21.05.2017;10:00:00;10:30:00;0,14669;0;;;;;;;;;;;;;0,64306;0;;;;;
21.05.2017;10:30:00;11:00:00;0,16967;0;;;;;;;;;;;;;0,6692;0;;;;;
21.05.2017;11:00:00;11:30:00;0,17352;0;;;;;;;;;;;;;0,6747;0;;;;;
21.05.2017;11:30:00;12:00:00;0,15786;0;;;;;;;;;;;;;0,65005;0;;;;;
21.05.2017;12:00:00;12:30:00;0,17057;0;;;;;;;;;;;;;0,66951;0;;;;;
21.05.2017;12:30:00;13:00:00;0,15177;0;;;;;;;;;;;;;0,64598;0;;;;;
21.05.2017;13:00:00;13:30:00;0,14975;0;;;;;;;;;;;;;0,64457;0;;;;;
21.05.2017;13:30:00;14:00:00;0,15737;0;;;;;;;;;;;;;0,65423;0;;;;;
21.05.2017;14:00:00;14:30:00;0,14994;0;;;;;;;;;;;;;0,64401;0;;;;;
21.05.2017;14:30:00;15:00:00;0,16395;0;;;;;;;;;;;;;0,66284;0;;;;;
21.05.2017;15:00:00;15:30:00;0,16036;0;;;;;;;;;;;;;0,65736;0;;;;;
21.05.2017;15:30:00;16:00:00;0,15503;0;;;;;;;;;;;;;0,63701;0;;;;;
21.05.2017;16:00:00;16:30:00;0,16096;0;;;;;;;;;;;;;0,64623;0;;;;;
21.05.2017;16:30:00;17:00:00;0,17797;0;;;;;;;;;;;;;0,6701;0;;;;;
21.05.2017;17:00:00;17:30:00;0,21299;0;;;;;;;;;;;;;0,72211;0;;;;;
21.05.2017;17:30:00;18:00:00;0,20802;0;;;;;;;;;;;;;0,71128;0;;;;;
21.05.2017;18:00:00;18:30:00;0,18387;0;;;;;;;;;;;;;0,68677;0;;;;;
21.05.2017;18:30:00;19:00:00;0,17143;0;;;;;;;;;;;;;0,67694;0;;;;;
21.05.2017;19:00:00;19:30:00;0,17616;0;;;;;;;;;;;;;0,6784;0;;;;;
21.05.2017;19:30:00;20:00:00;0,18931;0;;;;;;;;;;;;;0,69659;0;;;;;
21.05.2017;20:00:00;20:30:00;0,18667;0;;;;;;;;;;;;;0,6894;0;;;;;
21.05.2017;20:30:00;21:00:00;0,15391;0;;;;;;;;;;;;;0,64013;0;;;;;
21.05.2017;21:00:00;21:30:00;0,15892;0;;;;;;;;;;;;;0,64932;0;;;;;
21.05.2017;21:30:00;22:00:00;0,14775;0;;;;;;;;;;;;;0,6362;0;;;;;
21.05.2017;22:00:00;22:30:00;0,15051;0;;;;;;;;;;;;;0,63604;0;;;;;
21.05.2017;22:30:00;23:00:00;0,15089;0;;;;;;;;;;;;;0,64523;0;;;;;
21.05.2017;23:00:00;23:30:00;0,15134;0;;;;;;;;;;;;;0,64137;0;;;;;
21.05.2017;23:30:00;24:00:00;0,15708;0;;;;;;;;;;;;;0,64168;0;;;;;
22.05.2017;0:00:00;0:30:00;0,15481;0;;;;;;;;;;;;;0,64102;0;;;;;
22.05.2017;0:30:00;1:00:00;0,16108;0;;;;;;;;;;;;;0,65407;0;;;;;
22.05.2017;1:00:00;1:30:00;0,14368;0;;;;;;;;;;;;;0,63586;0;;;;;
22.05.2017;1:30:00;2:00:00;0,13807;0;;;;;;;;;;;;;0,63221;0;;;;;
22.05.2017;2:00:00;2:30:00;0,13437;0;;;;;;;;;;;;;0,62896;0;;;;;
22.05.2017;2:30:00;3:00:00;0,13263;0;;;;;;;;;;;;;0,62621;0;;;;;
22.05.2017;3:00:00;3:30:00;0,14073;0;;;;;;;;;;;;;0,63479;0;;;;;
22.05.2017;3:30:00;4:00:00;0,14634;0;;;;;;;;;;;;;0,64309;0;;;;;
22.05.2017;4:00:00;4:30:00;0,15757;0;;;;;;;;;;;;;0,65706;0;;;;;
22.05.2017;4:30:00;5:00:00;0,16902;0;;;;;;;;;;;;;0,67035;0;;;;;
22.05.2017;5:00:00;5:30:00;0,145;0;;;;;;;;;;;;;0,63517;0;;;;;
22.05.2017;5:30:00;6:00:00;0,16277;0;;;;;;;;;;;;;0,65276;0;;;;;
22.05.2017;6:00:00;6:30:00;0,14337;0;;;;;;;;;;;;;0,62141;0;;;;;
22.05.2017;6:30:00;7:00:00;0,15543;0;;;;;;;;;;;;;0,62047;0;;;;;
22.05.2017;7:00:00;7:30:00;0,13808;0;;;;;;;;;;;;;0,55739;0;;;;;
22.05.2017;7:30:00;8:00:00;0,13876;0;;;;;;;;;;;;;0,53832;0;;;;;
22.05.2017;8:00:00;8:30:00;0,16406;0;;;;;;;;;;;;;0,56817;0;;;;;
22.05.2017;8:30:00;9:00:00;0,18869;0;;;;;;;;;;;;;0,56346;0;;;;;
22.05.2017;9:00:00;9:30:00;0,23946;0;;;;;;;;;;;;;0,55149;0;;;;;
22.05.2017;9:30:00;10:00:00;0,26519;0;;;;;;;;;;;;;0,55169;0;;;;;
22.05.2017;10:00:00;10:30:00;0,27591;0;;;;;;;;;;;;;0,56228;0;;;;;
22.05.2017;10:30:00;11:00:00;0,35321;0;;;;;;;;;;;;;0,57369;0;;;;;
22.05.2017;11:00:00;11:30:00;0,36886;0;;;;;;;;;;;;;0,61104;0;;;;;
22.05.2017;11:30:00;12:00:00;0,31798;0;;;;;;;;;;;;;0,61388;0;;;;;
22.05.2017;12:00:00;12:30:00;0,37394;0;;;;;;;;;;;;;0,57553;0;;;;;
22.05.2017;12:30:00;13:00:00;0,34973;0;;;;;;;;;;;;;0,54928;0;;;;;
22.05.2017;13:00:00;13:30:00;0,35599;0;;;;;;;;;;;;;0,52858;0;;;;;
22.05.2017;13:30:00;14:00:00;0,37894;0;;;;;;;;;;;;;0,54485;0;;;;;
22.05.2017;14:00:00;14:30:00;0,38347;0;;;;;;;;;;;;;0,57111;0;;;;;
22.05.2017;14:30:00;15:00:00;0,38958;0;;;;;;;;;;;;;0,59935;0;;;;;
22.05.2017;15:00:00;15:30:00;0,64623;0;;;;;;;;;;;;;0,64116;0;;;;;
22.05.2017;15:30:00;16:00:00;0,75021;0;;;;;;;;;;;;;0,62096;0;;;;;
22.05.2017;16:00:00;16:30:00;0,75556;0;;;;;;;;;;;;;0,63184;0;;;;;
22.05.2017;16:30:00;17:00:00;0,46389;0;;;;;;;;;;;;;0,62254;0;;;;;
22.05.2017;17:00:00;17:30:00;0,36947;0;;;;;;;;;;;;;0,65217;0;;;;;
22.05.2017;17:30:00;18:00:00;0,29054;0;;;;;;;;;;;;;0,65501;0;;;;;
22.05.2017;18:00:00;18:30:00;0,27273;0;;;;;;;;;;;;;0,63288;0;;;;;
22.05.2017;18:30:00;19:00:00;0,25136;0;;;;;;;;;;;;;0,62573;0;;;;;
22.05.2017;19:00:00;19:30:00;0,28265;0;;;;;;;;;;;;;0,68122;0;;;;;
22.05.2017;19:30:00;20:00:00;0,2954;0;;;;;;;;;;;;;0,72173;0;;;;;
22.05.2017;20:00:00;20:30:00;0,20848;0;;;;;;;;;;;;;0,70559;0;;;;;
22.05.2017;20:30:00;21:00:00;0,19241;0;;;;;;;;;;;;;0,67037;0;;;;;
22.05.2017;21:00:00;21:30:00;0,2028;0;;;;;;;;;;;;;0,67774;0;;;;;
22.05.2017;21:30:00;22:00:00;0,18011;0;;;;;;;;;;;;;0,65126;0;;;;;
22.05.2017;22:00:00;22:30:00;0,16308;0;;;;;;;;;;;;;0,62378;0;;;;;
22.05.2017;22:30:00;23:00:00;0,16217;0;;;;;;;;;;;;;0,64247;0;;;;;
22.05.2017;23:00:00;23:30:00;0,15594;0;;;;;;;;;;;;;0,64002;0;;;;;
22.05.2017;23:30:00;24:00:00;0,16211;0;;;;;;;;;;;;;0,64206;0;;;;;
23.05.2017;0:00:00;0:30:00;0,18454;0;;;;;;;;;;;;;0,66894;0;;;;;
23.05.2017;0:30:00;1:00:00;0,16845;0;;;;;;;;;;;;;0,65508;0;;;;;
23.05.2017;1:00:00;1:30:00;0,15889;0;;;;;;;;;;;;;0,64345;0;;;;;
23.05.2017;1:30:00;2:00:00;0,14502;0;;;;;;;;;;;;;0,6291;0;;;;;
23.05.2017;2:00:00;2:30:00;0,14173;0;;;;;;;;;;;;;0,62091;0;;;;;
23.05.2017;2:30:00;3:00:00;0,14412;0;;;;;;;;;;;;;0,6251;0;;;;;
23.05.2017;3:00:00;3:30:00;0,14261;0;;;;;;;;;;;;;0,62607;0;;;;;
23.05.2017;3:30:00;4:00:00;0,1527;0;;;;;;;;;;;;;0,63946;0;;;;;
23.05.2017;4:00:00;4:30:00;0,17174;0;;;;;;;;;;;;;0,66201;0;;;;;
23.05.2017;4:30:00;5:00:00;0,18242;0;;;;;;;;;;;;;0,67724;0;;;;;
23.05.2017;5:00:00;5:30:00;0,16348;0;;;;;;;;;;;;;0,655;0;;;;;
23.05.2017;5:30:00;6:00:00;0,16995;0;;;;;;;;;;;;;0,65877;0;;;;;
23.05.2017;6:00:00;6:30:00;0,1885;0;;;;;;;;;;;;;0,68349;0;;;;;
23.05.2017;6:30:00;7:00:00;0,23276;0;;;;;;;;;;;;;0,76509;0;;;;;
23.05.2017;7:00:00;7:30:00;0,25634;0;;;;;;;;;;;;;0,78174;0;;;;;
23.05.2017;7:30:00;8:00:00;0,24682;0;;;;;;;;;;;;;0,69363;0;;;;;
23.05.2017;8:00:00;8:30:00;0,16748;0;;;;;;;;;;;;;0,5432;0;;;;;
23.05.2017;8:30:00;9:00:00;0,16158;0;;;;;;;;;;;;;0,52973;0;;;;;
23.05.2017;9:00:00;9:30:00;0,2741;0;;;;;;;;;;;;;0,54259;0;;;;;
23.05.2017;9:30:00;10:00:00;0,31321;0;;;;;;;;;;;;;0,53795;0;;;;;
23.05.2017;10:00:00;10:30:00;0,33034;0;;;;;;;;;;;;;0,52656;0;;;;;
23.05.2017;10:30:00;11:00:00;0,35085;0;;;;;;;;;;;;;0,5353;0;;;;;
23.05.2017;11:00:00;11:30:00;0,35803;0;;;;;;;;;;;;;0,56282;0;;;;;
23.05.2017;11:30:00;12:00:00;0,45204;0;;;;;;;;;;;;;0,58912;0;;;;;
23.05.2017;12:00:00;12:30:00;0,44611;0;;;;;;;;;;;;;0,53031;0;;;;;
23.05.2017;12:30:00;13:00:00;0,40498;0;;;;;;;;;;;;;0,53847;0;;;;;
23.05.2017;13:00:00;13:30:00;0,39787;0;;;;;;;;;;;;;0,53432;0;;;;;
23.05.2017;13:30:00;14:00:00;0,33054;0;;;;;;;;;;;;;0,55327;0;;;;;
23.05.2017;14:00:00;14:30:00;0,32583;0;;;;;;;;;;;;;0,57953;0;;;;;
23.05.2017;14:30:00;15:00:00;0,31555;0;;;;;;;;;;;;;0,623;0;;;;;
23.05.2017;15:00:00;15:30:00;0,30838;0;;;;;;;;;;;;;0,6381;0;;;;;
23.05.2017;15:30:00;16:00:00;0,34592;0;;;;;;;;;;;;;0,66237;0;;;;;
23.05.2017;16:00:00;16:30:00;0,42122;0;;;;;;;;;;;;;0,67021;0;;;;;
23.05.2017;16:30:00;17:00:00;0,37557;0;;;;;;;;;;;;;0,63189;0;;;;;
23.05.2017;17:00:00;17:30:00;0,288;0;;;;;;;;;;;;;0,63558;0;;;;;
23.05.2017;17:30:00;18:00:00;0,20063;0;;;;;;;;;;;;;0,63086;0;;;;;
23.05.2017;18:00:00;18:30:00;0,20319;0;;;;;;;;;;;;;0,6419;0;;;;;
23.05.2017;18:30:00;19:00:00;0,17547;0;;;;;;;;;;;;;0,62566;0;;;;;
23.05.2017;19:00:00;19:30:00;0,18307;0;;;;;;;;;;;;;0,63777;0;;;;;
23.05.2017;19:30:00;20:00:00;0,16857;0;;;;;;;;;;;;;0,6363;0;;;;;
23.05.2017;20:00:00;20:30:00;0,17565;0;;;;;;;;;;;;;0,65646;0;;;;;
23.05.2017;20:30:00;21:00:00;0,17453;0;;;;;;;;;;;;;0,64582;0;;;;;
23.05.2017;21:00:00;21:30:00;0,19478;0;;;;;;;;;;;;;0,66238;0;;;;;
23.05.2017;21:30:00;22:00:00;0,18006;0;;;;;;;;;;;;;0,64125;0;;;;;
23.05.2017;22:00:00;22:30:00;0,19606;0;;;;;;;;;;;;;0,65763;0;;;;;
23.05.2017;22:30:00;23:00:00;0,15201;0;;;;;;;;;;;;;0,62117;0;;;;;
